,edit_count,sentiment,neg_sentiment
2021-06-18,1.2666666666666666,-0.11121706826819312,0.30277777777777787
2021-06-19,1.5,-0.12917428249877594,0.32658730158730165
2021-06-20,1.5,-0.12917428249877594,0.32658730158730165
2021-06-21,1.5,-0.09570700163406037,0.309920634920635
2021-06-22,1.5,-0.09570700163406037,0.309920634920635
2021-06-23,1.4333333333333333,-0.09455821151298188,0.2932539682539683
2021-06-24,1.4333333333333333,-0.09455821151298188,0.2932539682539683
2021-06-25,1.4333333333333333,-0.09186940227709117,0.2932539682539683
2021-06-26,1.4666666666666666,-0.1251432422276527,0.32658730158730165
2021-06-27,1.4666666666666666,-0.1251432422276527,0.32658730158730165
2021-06-28,1.4666666666666666,-0.1251432422276527,0.32658730158730165
2021-06-29,1.4666666666666666,-0.1251432422276527,0.32658730158730165
2021-06-30,1.4,-0.12509421343368196,0.309920634920635
2021-07-01,1.3666666666666667,-0.09194174244763358,0.27658730158730166
2021-07-02,1.3333333333333333,-0.058617717372992664,0.2432539682539683
2021-07-03,1.3333333333333333,-0.058617717372992664,0.2432539682539683
2021-07-04,1.3333333333333333,-0.058617717372992664,0.2432539682539683
2021-07-05,1.3,-0.02533265386781993,0.20992063492063498
2021-07-06,1.3666666666666667,-0.058103965071458645,0.2432539682539683
2021-07-07,1.3,-0.09724856517144609,0.2654761904761906
2021-07-08,1.2666666666666666,-0.13009174964257647,0.2654761904761906
2021-07-09,0.9666666666666667,-0.10040800592729023,0.2488095238095239
2021-07-10,1.0,-0.13366544069278807,0.28214285714285725
2021-07-11,0.8666666666666667,-0.16530472210475375,0.28214285714285725
2021-07-12,0.8333333333333334,-0.132001089765912,0.2488095238095239
2021-07-13,0.8333333333333334,-0.132001089765912,0.2488095238095239
2021-07-14,0.8,-0.1392914153280712,0.2488095238095239
2021-07-15,0.6666666666666666,-0.12278324237891605,0.2238095238095239
2021-07-16,0.6,-0.11851614784626732,0.20714285714285724
2021-07-17,0.6,-0.11851614784626732,0.20714285714285724
2021-07-18,0.6,-0.11851614784626732,0.20714285714285724
2021-07-19,0.36666666666666664,-0.10055893361568448,0.1833333333333334
2021-07-20,0.36666666666666664,-0.10055893361568448,0.1833333333333334
2021-07-21,0.3,-0.13359002172946927,0.1833333333333334
2021-07-22,0.3,-0.13359002172946927,0.1833333333333334
2021-07-23,0.36666666666666664,-0.16612069507439928,0.21666666666666673
2021-07-24,0.36666666666666664,-0.16612069507439928,0.21666666666666673
2021-07-25,0.3,-0.16785687208175656,0.20000000000000007
2021-07-26,0.26666666666666666,-0.13458303213119505,0.1666666666666667
2021-07-27,0.26666666666666666,-0.13458303213119505,0.1666666666666667
2021-07-28,0.26666666666666666,-0.13458303213119505,0.1666666666666667
2021-07-29,0.26666666666666666,-0.13458303213119505,0.1666666666666667
2021-07-30,0.26666666666666666,-0.13458303213119505,0.1666666666666667
2021-07-31,0.3,-0.1048760374387105,0.1666666666666667
2021-08-01,0.3,-0.1048760374387105,0.1666666666666667
2021-08-02,0.3,-0.1048760374387105,0.1666666666666667
2021-08-03,0.3,-0.1048760374387105,0.1666666666666667
2021-08-04,0.36666666666666664,-0.13560561736424762,0.20000000000000007
2021-08-05,0.3333333333333333,-0.13573308388392127,0.20000000000000007
2021-08-06,0.3,-0.10482316215833025,0.1666666666666667
2021-08-07,0.3,-0.10482316215833025,0.1666666666666667
2021-08-08,0.26666666666666666,-0.13302594423294065,0.1666666666666667
2021-08-09,0.3333333333333333,-0.11035375926229687,0.1555555555555556
2021-08-10,0.3333333333333333,-0.11035375926229687,0.1555555555555556
2021-08-11,0.3333333333333333,-0.11035375926229687,0.1555555555555556
2021-08-12,0.3333333333333333,-0.11035375926229687,0.1555555555555556
2021-08-13,0.3,-0.077037286096149,0.12222222222222229
2021-08-14,0.3,-0.077037286096149,0.12222222222222229
2021-08-15,0.3333333333333333,-0.1103431357277764,0.1555555555555556
2021-08-16,0.36666666666666664,-0.14363009068701,0.18888888888888897
2021-08-17,0.36666666666666664,-0.14363009068701,0.18888888888888897
2021-08-18,0.4,-0.1768437796168857,0.2222222222222223
2021-08-19,0.4666666666666667,-0.17556894057326844,0.23888888888888896
2021-08-20,0.4666666666666667,-0.17556894057326844,0.23888888888888896
2021-08-21,0.5333333333333333,-0.1761347495847278,0.25555555555555565
2021-08-22,0.4666666666666667,-0.1436040762397978,0.2222222222222223
2021-08-23,0.4666666666666667,-0.1436040762397978,0.2222222222222223
2021-08-24,0.5666666666666667,-0.1745606505208545,0.25555555555555565
2021-08-25,0.5666666666666667,-0.1745606505208545,0.25555555555555565
2021-08-26,0.5666666666666667,-0.1745606505208545,0.25555555555555565
2021-08-27,0.5666666666666667,-0.1745606505208545,0.25555555555555565
2021-08-28,0.5666666666666667,-0.1745606505208545,0.25555555555555565
2021-08-29,0.5666666666666667,-0.1745606505208545,0.25555555555555565
2021-08-30,0.5333333333333333,-0.20426764521333904,0.25555555555555565
2021-08-31,0.5333333333333333,-0.20426764521333904,0.25555555555555565
2021-09-01,0.5333333333333333,-0.20426764521333904,0.25555555555555565
2021-09-02,0.5666666666666667,-0.23683806690904827,0.2888888888888889
2021-09-03,0.5333333333333333,-0.17342111104064514,0.25555555555555565
2021-09-04,0.5,-0.14052233331733277,0.2222222222222223
2021-09-05,0.5,-0.14052233331733277,0.2222222222222223
2021-09-06,0.5,-0.14052233331733277,0.2222222222222223
2021-09-07,0.6666666666666666,-0.12095847997400494,0.22888888888888897
2021-09-08,0.5666666666666667,-0.11037323017915088,0.20666666666666672
2021-09-09,0.5666666666666667,-0.11037323017915088,0.20666666666666672
2021-09-10,0.6333333333333333,-0.11096310953299202,0.2233333333333334
2021-09-11,0.7,-0.14343598922093706,0.2566666666666667
2021-09-12,0.8333333333333334,-0.13302072127660114,0.26500000000000007
2021-09-13,0.8666666666666667,-0.1080833558241526,0.26500000000000007
2021-09-14,0.8666666666666667,-0.041590094963709495,0.23166666666666674
2021-09-15,0.8333333333333334,-0.008303140004475896,0.1983333333333334
2021-09-16,0.8333333333333334,-0.008303140004475896,0.1983333333333334
2021-09-17,0.8,0.024910548925399796,0.16500000000000006
2021-09-18,0.7333333333333333,0.023635709881782548,0.1483333333333334
2021-09-19,0.7333333333333333,0.023635709881782548,0.1483333333333334
2021-09-20,0.6666666666666666,0.0242015188932419,0.13166666666666674
2021-09-21,0.6666666666666666,0.0242015188932419,0.13166666666666674
2021-09-22,0.8666666666666667,0.02554592781596715,0.1483333333333334
2021-09-23,0.7666666666666667,0.05650250209702388,0.11500000000000006
2021-09-24,0.7666666666666667,0.05650250209702388,0.11500000000000006
2021-09-25,0.7666666666666667,0.05650250209702388,0.11500000000000006
2021-09-26,0.7666666666666667,0.05650250209702388,0.11500000000000006
2021-09-27,0.8333333333333334,0.023617437415652823,0.1483333333333334
2021-09-28,1.0333333333333334,0.012292023102442437,0.17055555555555563
2021-09-29,1.0333333333333334,0.012292023102442437,0.17055555555555563
2021-09-30,1.2,0.027134131987889623,0.1772222222222223
2021-10-01,1.2,0.027134131987889623,0.1772222222222223
2021-10-02,1.1666666666666667,0.05970455368359885,0.14388888888888898
2021-10-03,1.1333333333333333,0.027017177740732846,0.14388888888888898
2021-10-04,1.1333333333333333,0.027017177740732846,0.14388888888888898
2021-10-05,1.1333333333333333,0.027017177740732846,0.14388888888888898
2021-10-06,1.1333333333333333,0.027017177740732846,0.14388888888888898
2021-10-07,1.0,0.040742152929306046,0.1372222222222223
2021-10-08,1.0,0.040742152929306046,0.1372222222222223
2021-10-09,1.0,0.040742152929306046,0.1372222222222223
2021-10-10,0.9333333333333333,0.04133203228314719,0.12055555555555561
2021-10-11,0.8666666666666667,0.07380491197109224,0.0872222222222223
2021-10-12,0.7333333333333333,0.0633896440267563,0.07888888888888897
2021-10-13,0.7,0.038452278574307774,0.07888888888888897
2021-10-14,0.6666666666666666,0.00526486734549206,0.07888888888888897
2021-10-15,0.6666666666666666,0.00526486734549206,0.07888888888888897
2021-10-16,0.7333333333333333,-0.026857036352157578,0.11222222222222229
2021-10-17,0.8333333333333334,-0.06008913649453055,0.14555555555555563
2021-10-18,0.8666666666666667,-0.035151771042082024,0.14555555555555563
2021-10-19,0.8666666666666667,-0.035151771042082024,0.14555555555555563
2021-10-20,0.9,-0.002985458903842486,0.14555555555555563
2021-10-21,0.9,-0.002985458903842486,0.14555555555555563
2021-10-22,0.9333333333333333,-0.012668687341705183,0.147936507936508
2021-10-23,0.9333333333333333,-0.012668687341705183,0.147936507936508
2021-10-24,0.9333333333333333,-0.012668687341705183,0.147936507936508
2021-10-25,0.9333333333333333,-0.012668687341705183,0.147936507936508
2021-10-26,0.9666666666666667,0.017670015257502378,0.147936507936508
2021-10-27,0.9333333333333333,0.031463243327443574,0.147936507936508
2021-10-28,0.8,0.010773426388937347,0.15904761904761913
2021-10-29,0.8666666666666667,0.043931283648051926,0.15904761904761913
2021-10-30,0.7,0.029089174762604746,0.15238095238095242
2021-10-31,0.7,0.029089174762604746,0.15238095238095242
2021-11-01,0.7,0.029089174762604746,0.15238095238095242
2021-11-02,0.8,0.03976030822784183,0.16349206349206355
2021-11-03,0.8,0.03976030822784183,0.16349206349206355
2021-11-04,0.8,0.03976030822784183,0.16349206349206355
2021-11-05,0.8,0.03976030822784183,0.16349206349206355
2021-11-06,0.7666666666666667,0.006471479695940791,0.16349206349206355
2021-11-07,0.7666666666666667,0.006471479695940791,0.16349206349206355
2021-11-08,0.7666666666666667,0.006471479695940791,0.16349206349206355
2021-11-09,0.8,0.0391396152594733,0.16349206349206355
2021-11-10,0.8,0.0391396152594733,0.16349206349206355
2021-11-11,0.8333333333333334,0.005817634624148186,0.1968253968253969
2021-11-12,0.8333333333333334,0.005817634624148186,0.1968253968253969
2021-11-13,0.8333333333333334,0.005817634624148186,0.1968253968253969
2021-11-14,0.8666666666666667,0.033272660535479365,0.1968253968253969
2021-11-15,0.9333333333333333,0.04874819642494597,0.18849206349206357
2021-11-16,0.8333333333333334,0.08198029656731894,0.15515873015873022
2021-11-17,0.8333333333333334,0.08198029656731894,0.15515873015873022
2021-11-18,0.8333333333333334,0.08198029656731894,0.15515873015873022
2021-11-19,0.8,0.049813984429079396,0.15515873015873022
2021-11-20,0.8,0.049813984429079396,0.15515873015873022
2021-11-21,0.5666666666666667,0.058152803944216847,0.13611111111111118
2021-11-22,0.5666666666666667,0.058152803944216847,0.13611111111111118
2021-11-23,0.5666666666666667,0.058152803944216847,0.13611111111111118
2021-11-24,0.5666666666666667,0.058152803944216847,0.13611111111111118
2021-11-25,0.5666666666666667,-0.005440961155626496,0.16944444444444454
2021-11-26,0.5666666666666667,-0.019652570121818105,0.16944444444444454
2021-11-27,0.5333333333333333,-0.0208297409945064,0.16944444444444454
2021-11-28,0.4666666666666667,-0.05398759825362098,0.16944444444444454
2021-11-29,0.4666666666666667,-0.05398759825362098,0.16944444444444454
2021-11-30,0.5666666666666667,-0.06473266267114214,0.19166666666666674
2021-12-01,0.5666666666666667,-0.06473266267114214,0.19166666666666674
2021-12-02,0.6666666666666666,-0.10761830690834255,0.213888888888889
2021-12-03,0.7,-0.0745355654093954,0.213888888888889
2021-12-04,0.7,-0.0745355654093954,0.213888888888889
2021-12-05,0.7,-0.0745355654093954,0.213888888888889
2021-12-06,0.7,-0.0745355654093954,0.213888888888889
2021-12-07,0.7,-0.0745355654093954,0.213888888888889
2021-12-08,0.9,-0.08707213848829268,0.2361111111111112
2021-12-09,0.8666666666666667,-0.11974027405182519,0.2361111111111112
2021-12-10,0.8666666666666667,-0.11974027405182519,0.2361111111111112
2021-12-11,0.8666666666666667,-0.05338106801112492,0.20277777777777786
2021-12-12,0.9333333333333333,-0.05749286264181135,0.21944444444444453
2021-12-13,0.9333333333333333,-0.05749286264181135,0.21944444444444453
2021-12-14,0.9,-0.08494788855314253,0.21944444444444453
2021-12-15,0.7666666666666667,-0.0683015207449595,0.19444444444444453
2021-12-16,0.7666666666666667,-0.0683015207449595,0.19444444444444453
2021-12-17,0.7333333333333333,-0.09323888619740803,0.19444444444444453
2021-12-18,0.7333333333333333,-0.09323888619740803,0.19444444444444453
2021-12-19,0.7666666666666667,-0.0683015207449595,0.19444444444444453
2021-12-20,0.7666666666666667,-0.0683015207449595,0.19444444444444453
2021-12-21,0.7666666666666667,-0.0683015207449595,0.19444444444444453
2021-12-22,0.8333333333333334,-0.06847899258136748,0.2111111111111112
2021-12-23,0.8333333333333334,-0.06847899258136748,0.2111111111111112
2021-12-24,0.8333333333333334,-0.06847899258136748,0.2111111111111112
2021-12-25,0.8,-0.03522393008073169,0.17777777777777787
2021-12-26,0.7666666666666667,-0.001920484503110235,0.14444444444444451
2021-12-27,0.7666666666666667,0.0024617224931717066,0.14444444444444451
2021-12-28,0.8,-0.0307995428641637,0.17777777777777787
2021-12-29,0.8333333333333334,-0.06214015583197274,0.2111111111111112
2021-12-30,0.7333333333333333,-0.05139509141445158,0.18888888888888897
2021-12-31,0.7333333333333333,-0.05139509141445158,0.18888888888888897
2022-01-01,0.6666666666666666,-0.005108051664299422,0.16388888888888895
2022-01-02,0.6333333333333333,-0.03819079316324657,0.16388888888888895
2022-01-03,0.6333333333333333,-0.03819079316324657,0.16388888888888895
2022-01-04,0.6333333333333333,-0.03819079316324657,0.16388888888888895
2022-01-05,0.6333333333333333,-0.03819079316324657,0.16388888888888895
2022-01-06,0.8333333333333334,-0.059573290579848816,0.19166666666666674
2022-01-07,0.6333333333333333,-0.04703671750095154,0.16944444444444454
2022-01-08,0.6333333333333333,-0.04703671750095154,0.16944444444444454
2022-01-09,0.6333333333333333,-0.04703671750095154,0.16944444444444454
2022-01-10,0.6333333333333333,-0.055136577453878184,0.16944444444444454
2022-01-11,0.6,-0.08431719359424378,0.1861111111111112
2022-01-12,0.6333333333333333,-0.11657416837082968,0.21944444444444453
2022-01-13,0.6666666666666666,-0.14988577978478537,0.2527777777777779
2022-01-14,0.6666666666666666,-0.14988577978478537,0.2527777777777779
2022-01-15,0.8333333333333334,-0.13253796991374756,0.25944444444444453
2022-01-16,1.7333333333333334,-0.1412948312619586,0.2804320987654322
2022-01-17,2.0,-0.1660878605901459,0.3095987654320988
2022-01-18,1.9666666666666666,-0.19102522604259445,0.3095987654320988
2022-01-19,2.066666666666667,-0.20259837712770626,0.33182098765432105
2022-01-20,2.566666666666667,-0.2007482440530518,0.3473765432098766
2022-01-21,2.533333333333333,-0.23331787400039625,0.36404320987654326
2022-01-22,2.533333333333333,-0.23331787400039625,0.36404320987654326
2022-01-23,2.533333333333333,-0.23331787400039625,0.36404320987654326
2022-01-24,2.533333333333333,-0.23331787400039625,0.36404320987654326
2022-01-25,2.533333333333333,-0.23331787400039625,0.36404320987654326
2022-01-26,2.7,-0.22561260341862102,0.3584876543209877
2022-01-27,2.6666666666666665,-0.1923513380612856,0.3251543209876544
2022-01-28,2.8666666666666667,-0.184280580501918,0.32039241622574965
2022-01-29,2.8666666666666667,-0.184280580501918,0.32039241622574965
2022-01-30,2.8666666666666667,-0.184280580501918,0.32039241622574965
2022-01-31,2.7333333333333334,-0.19835310948010684,0.3120590828924163
2022-02-01,2.7666666666666666,-0.17963070245699486,0.3120590828924163
2022-02-02,2.8,-0.2051318483761589,0.3453924162257496
2022-02-03,2.8,-0.2051318483761589,0.3453924162257496
2022-02-04,2.8,-0.2051318483761589,0.3453924162257496
2022-02-05,2.6,-0.18374935095955666,0.3176146384479719
2022-02-06,2.6,-0.18374935095955666,0.3176146384479719
2022-02-07,2.6,-0.18374935095955666,0.3176146384479719
2022-02-08,2.6,-0.18374935095955666,0.3176146384479719
2022-02-09,2.6,-0.2418737024610215,0.3509479717813052
2022-02-10,2.566666666666667,-0.20858129168996947,0.31761463844797183
2022-02-11,2.533333333333333,-0.17632431691338357,0.2842813051146385
2022-02-12,2.5,-0.14301270549942788,0.2509479717813052
2022-02-13,2.5,-0.14301270549942788,0.2509479717813052
2022-02-14,2.3333333333333335,-0.16036051537046567,0.24428130511463853
2022-02-15,1.4333333333333333,-0.15160365402225465,0.22329365079365088
2022-02-16,1.1666666666666667,-0.12681062469406734,0.1941269841269842
2022-02-17,1.2333333333333334,-0.1600026046189051,0.22746031746031753
2022-02-18,1.1333333333333333,-0.14842945353379325,0.20523809523809533
2022-02-19,0.6333333333333333,-0.15027958660844773,0.18968253968253979
2022-02-20,0.6666666666666666,-0.15083113024159084,0.18968253968253979
2022-02-21,0.6666666666666666,-0.15083113024159084,0.18968253968253979
2022-02-22,0.6666666666666666,-0.15083113024159084,0.18968253968253979
2022-02-23,0.6666666666666666,-0.15083113024159084,0.18968253968253979
2022-02-24,0.6666666666666666,-0.15083113024159084,0.18968253968253979
2022-02-25,0.4666666666666667,-0.1297262056952431,0.16190476190476197
2022-02-26,0.5,-0.1630221768504097,0.19523809523809532
2022-02-27,0.9,-0.14766124356211277,0.1877192982456141
2022-02-28,0.9333333333333333,-0.12455831436734449,0.1877192982456141
2022-03-01,0.9333333333333333,-0.12455831436734449,0.1877192982456141
2022-03-02,0.9666666666666667,-0.15786980657201063,0.22105263157894744
2022-03-03,0.9333333333333333,-0.17659221359512262,0.22105263157894744
2022-03-04,0.9,-0.1510910676759586,0.1877192982456141
2022-03-05,0.9,-0.1510910676759586,0.1877192982456141
2022-03-06,0.9,-0.1510910676759586,0.1877192982456141
2022-03-07,0.9333333333333333,-0.12009035019498121,0.1877192982456141
2022-03-08,0.9666666666666667,-0.15341225135744663,0.22105263157894744
2022-03-09,0.9666666666666667,-0.15341225135744663,0.22105263157894744
2022-03-10,1.0,-0.1867372380536899,0.25438596491228077
2022-03-11,0.9666666666666667,-0.1535502520046736,0.22105263157894744
2022-03-12,0.9666666666666667,-0.1535502520046736,0.22105263157894744
2022-03-13,0.9666666666666667,-0.1535502520046736,0.22105263157894744
2022-03-14,0.9666666666666667,-0.1535502520046736,0.22105263157894744
2022-03-15,0.9666666666666667,-0.1535502520046736,0.22105263157894744
2022-03-16,1.0333333333333334,-0.1553143100780353,0.2377192982456141
2022-03-17,1.0333333333333334,-0.1553143100780353,0.2377192982456141
2022-03-18,1.0333333333333334,-0.1553143100780353,0.2377192982456141
2022-03-19,0.9666666666666667,-0.12212233015319755,0.20438596491228075
2022-03-20,0.9666666666666667,-0.12212233015319755,0.20438596491228075
2022-03-21,0.9666666666666667,-0.12212233015319755,0.20438596491228075
2022-03-22,0.9,-0.088823684736302,0.17105263157894743
2022-03-23,0.9,-0.088823684736302,0.17105263157894743
2022-03-24,0.9,-0.088823684736302,0.17105263157894743
2022-03-25,0.9,-0.088823684736302,0.17105263157894743
2022-03-26,1.0,-0.07994007999785462,0.18216374269005856
2022-03-27,1.0333333333333334,-0.04685045217561441,0.18216374269005856
2022-03-28,1.0333333333333334,0.01888672177903138,0.14883040935672523
2022-03-29,0.5333333333333333,0.010639950964185943,0.15277777777777785
2022-03-30,0.5333333333333333,-0.04578219917085434,0.1861111111111112
2022-03-31,0.5333333333333333,-0.04578219917085434,0.1861111111111112
2022-04-01,0.5,-0.012470706966188202,0.15277777777777785
2022-04-02,0.5,-0.012470706966188202,0.15277777777777785
2022-04-03,0.5333333333333333,-0.045786574151780855,0.1861111111111112
2022-04-04,0.5333333333333333,-0.045786574151780855,0.1861111111111112
2022-04-05,0.6333333333333333,-0.05721035069889491,0.2083333333333334
2022-04-06,0.6,-0.08821106817987229,0.2083333333333334
2022-04-07,0.5666666666666667,-0.05488916701740687,0.17500000000000007
2022-04-08,0.6,-0.08745958871311611,0.2083333333333334
2022-04-09,0.5666666666666667,-0.05413460201687281,0.17500000000000007
2022-04-10,0.5666666666666667,-0.05413460201687281,0.17500000000000007
2022-04-11,0.5666666666666667,-0.05413460201687281,0.17500000000000007
2022-04-12,0.5666666666666667,-0.05413460201687281,0.17500000000000007
2022-04-13,0.5666666666666667,-0.05413460201687281,0.17500000000000007
2022-04-14,0.5666666666666667,-0.05413460201687281,0.17500000000000007
2022-04-15,0.5,-0.0523705439435111,0.15833333333333338
2022-04-16,0.5,-0.0523705439435111,0.15833333333333338
2022-04-17,0.5,-0.0523705439435111,0.15833333333333338
2022-04-18,0.5,-0.0523705439435111,0.15833333333333338
2022-04-19,0.8,-0.03407858091372029,0.1657407407407408
2022-04-20,0.8,-0.03407858091372029,0.1657407407407408
2022-04-21,0.8,-0.03407858091372029,0.1657407407407408
2022-04-22,0.8,-0.03407858091372029,0.1657407407407408
2022-04-23,0.8,-0.03407858091372029,0.1657407407407408
2022-04-24,0.8,-0.03407858091372029,0.1657407407407408
2022-04-25,0.7,-0.042962185652167695,0.1546296296296297
2022-04-26,0.7333333333333333,-0.07781361253173262,0.17129629629629636
2022-04-27,0.8666666666666667,-0.09279789915791263,0.17796296296296304
2022-04-28,0.8333333333333334,-0.08398600973464823,0.17518518518518525
2022-04-29,0.8,-0.05066678879437622,0.14185185185185192
2022-04-30,0.8,-0.05066678879437622,0.14185185185185192
2022-05-01,0.8,-0.05066678879437622,0.14185185185185192
2022-05-02,0.8,-0.05066678879437622,0.14185185185185192
2022-05-03,0.7666666666666667,-0.017350921608783567,0.10851851851851858
2022-05-04,0.7666666666666667,-0.017350921608783567,0.10851851851851858
2022-05-05,0.6666666666666666,-0.005927145061669513,0.08629629629629637
2022-05-06,0.6666666666666666,-0.005927145061669513,0.08629629629629637
2022-05-07,0.6666666666666666,-0.005927145061669513,0.08629629629629637
2022-05-08,0.6333333333333333,0.026643276634039714,0.05296296296296303
2022-05-09,0.8333333333333334,0.025412408930284017,0.06962962962962971
2022-05-10,0.8666666666666667,-0.0037193214672583,0.10296296296296305
2022-05-11,1.0,-0.020388961412288513,0.12796296296296303
2022-05-12,1.1333333333333333,-0.004822463371135558,0.1362962962962964
2022-05-13,1.2,-0.008971046981988117,0.15296296296296305
2022-05-14,1.2,-0.008971046981988117,0.15296296296296305
2022-05-15,1.2,-0.008971046981988117,0.15296296296296305
2022-05-16,1.2333333333333334,-0.03474592127181864,0.18629629629629638
2022-05-17,1.2666666666666666,-0.06794524746912496,0.2196296296296297
2022-05-18,1.2666666666666666,-0.06794524746912496,0.2196296296296297
2022-05-19,0.9666666666666667,-0.08623721049891578,0.21222222222222228
2022-05-20,0.9666666666666667,-0.08623721049891578,0.21222222222222228
2022-05-21,0.9666666666666667,-0.08623721049891578,0.21222222222222228
2022-05-22,1.3,-0.10870709763632881,0.23888888888888896
2022-05-23,1.3,-0.10870709763632881,0.23888888888888896
2022-05-24,1.5,-0.1362775476111306,0.27222222222222225
2022-05-25,1.5,-0.1362775476111306,0.27222222222222225
2022-05-26,1.4333333333333333,-0.13451574855380588,0.25555555555555565
2022-05-27,1.2666666666666666,-0.15197266472710502,0.24888888888888897
2022-05-28,1.1666666666666667,-0.1446288612153795,0.22666666666666674
2022-05-29,1.2333333333333334,-0.14477395978238847,0.24333333333333343
2022-05-30,1.2333333333333334,-0.14477395978238847,0.24333333333333343
2022-05-31,1.2666666666666666,-0.11476495630211299,0.24333333333333343
2022-06-01,1.3,-0.14797347750928666,0.2766666666666667
2022-06-02,1.3,-0.14797347750928666,0.2766666666666667
2022-06-03,1.3333333333333333,-0.18124525712596046,0.3100000000000001
2022-06-04,1.3333333333333333,-0.18124525712596046,0.3100000000000001
2022-06-05,1.3333333333333333,-0.18124525712596046,0.3100000000000001
2022-06-06,1.3666666666666667,-0.21456009513801996,0.34333333333333343
2022-06-07,1.4333333333333333,-0.2210581835773256,0.3600000000000001
2022-06-08,1.2333333333333334,-0.2198273158735699,0.34333333333333343
2022-06-09,1.2333333333333334,-0.22401609188980526,0.34333333333333343
2022-06-10,1.1,-0.20734645194477505,0.3183333333333334
2022-06-11,0.9666666666666667,-0.222912949985928,0.3100000000000001
2022-06-12,0.9,-0.21876436637507543,0.2933333333333334
2022-06-13,0.9666666666666667,-0.22209836410151587,0.3100000000000001
2022-06-14,1.0666666666666667,-0.21198268897003597,0.32111111111111124
2022-06-15,1.1333333333333333,-0.1780893110566669,0.2988888888888889
2022-06-16,1.1,-0.14488998485936058,0.26555555555555566
2022-06-17,1.1333333333333333,-0.12138290637069278,0.26555555555555566
2022-06-18,1.1333333333333333,-0.12138290637069277,0.26555555555555566
2022-06-19,1.2666666666666666,-0.13455614381366304,0.2905555555555556
2022-06-20,1.2666666666666666,-0.13455614381366304,0.2905555555555556
2022-06-21,0.9333333333333333,-0.11208625667625001,0.26388888888888895
2022-06-22,0.9333333333333333,-0.11208625667625001,0.263888888888889
2022-06-23,0.7333333333333333,-0.08451580670144822,0.23055555555555565
2022-06-24,0.7333333333333333,-0.08451580670144822,0.23055555555555565
2022-06-25,0.7666666666666667,-0.11763878332244024,0.263888888888889
2022-06-26,0.7666666666666667,-0.11763878332244024,0.263888888888889
2022-06-27,0.7666666666666667,-0.11763878332244024,0.263888888888889
2022-06-28,0.7,-0.11749368475543127,0.24722222222222232
2022-06-29,0.7666666666666667,-0.15032883054680293,0.28055555555555567
2022-06-30,0.7333333333333333,-0.1803378340270784,0.28055555555555567
2022-07-01,0.7,-0.14712931281990474,0.24722222222222232
2022-07-02,0.7,-0.14712931281990474,0.24722222222222232
2022-07-03,0.7,-0.14623430338170793,0.24722222222222232
2022-07-04,0.7,-0.14623430338170793,0.24722222222222232
2022-07-05,0.7,-0.14623430338170793,0.24722222222222232
2022-07-06,0.6666666666666666,-0.11291946536964839,0.213888888888889
2022-07-07,0.6,-0.10642137693034277,0.19722222222222233
2022-07-08,0.6,-0.10642137693034277,0.19722222222222233
2022-07-09,0.5666666666666667,-0.0731008705165651,0.163888888888889
2022-07-10,0.5666666666666667,-0.0731008705165651,0.163888888888889
2022-07-11,0.5666666666666667,-0.0731008705165651,0.163888888888889
2022-07-12,0.5666666666666667,-0.0731008705165651,0.163888888888889
2022-07-13,0.5333333333333333,-0.04482950733767614,0.1472222222222223
2022-07-14,0.4666666666666667,-0.08825676209396785,0.16944444444444454
2022-07-15,0.36666666666666664,-0.09637526571750639,0.1583333333333334
2022-07-16,0.36666666666666664,-0.09637526571750639,0.1583333333333334
2022-07-17,0.3333333333333333,-0.1198823442061742,0.1583333333333334
2022-07-18,0.3333333333333333,-0.1198823442061742,0.1583333333333334
2022-07-19,0.2,-0.10670910676320393,0.13333333333333341
2022-07-20,0.2,-0.10670910676320393,0.13333333333333341
2022-07-21,0.2,-0.10670910676320393,0.13333333333333341
2022-07-22,0.2,-0.10670910676320393,0.13333333333333341
2022-07-23,0.2,-0.10670910676320393,0.13333333333333341
2022-07-24,0.2,-0.10670910676320393,0.13333333333333341
2022-07-25,0.16666666666666666,-0.0735861301422119,0.10000000000000007
2022-07-26,0.16666666666666666,-0.0735861301422119,0.10000000000000007
2022-07-27,0.16666666666666666,-0.0735861301422119,0.10000000000000007
2022-07-28,0.16666666666666666,-0.0735861301422119,0.10000000000000007
2022-07-29,0.16666666666666666,-0.040896339217821744,0.08333333333333341
2022-07-30,0.16666666666666666,-0.040896339217821744,0.08333333333333341
2022-07-31,0.16666666666666666,-0.040896339217821744,0.08333333333333341
2022-08-01,0.16666666666666666,-0.040896339217821744,0.08333333333333341
2022-08-02,0.16666666666666666,-0.04184170862038929,0.08333333333333341
2022-08-03,0.16666666666666666,-0.04184170862038929,0.08333333333333341
2022-08-04,0.16666666666666666,-0.04184170862038929,0.08333333333333341
2022-08-05,0.16666666666666666,-0.04184170862038929,0.08333333333333341
2022-08-06,0.16666666666666666,-0.04184170862038929,0.08333333333333341
2022-08-07,0.16666666666666666,-0.04184170862038929,0.08333333333333341
2022-08-08,0.16666666666666666,-0.04184170862038929,0.08333333333333341
2022-08-09,0.16666666666666666,-0.04184170862038929,0.08333333333333341
2022-08-10,0.16666666666666666,-0.04184170862038929,0.08333333333333341
2022-08-11,0.16666666666666666,-0.04184170862038929,0.08333333333333341
